timestamp,open,high,low,close
2022-11-03T22:00:00+00:00,0.97483,0.9755,0.97424,0.9751
2022-11-03T23:00:00+00:00,0.97509,0.97517,0.97469,0.97488
2022-11-04T00:00:00+00:00,0.97491,0.97599,0.97472,0.97526
2022-11-04T01:00:00+00:00,0.97527,0.97664,0.97481,0.97636
2022-11-04T02:00:00+00:00,0.97636,0.97711,0.97601,0.97665
2022-11-04T03:00:00+00:00,0.97667,0.97736,0.97663,0.9773
2022-11-04T04:00:00+00:00,0.97729,0.97883,0.97723,0.97861
2022-11-04T05:00:00+00:00,0.97863,0.97906,0.97751,0.97752
2022-11-04T06:00:00+00:00,0.97751,0.97964,0.97724,0.97801
2022-11-04T07:00:00+00:00,0.97802,0.97856,0.97568,0.97637
2022-11-04T08:00:00+00:00,0.97638,0.97834,0.97638,0.97734
2022-11-04T09:00:00+00:00,0.97738,0.97907,0.97715,0.97752
2022-11-04T10:00:00+00:00,0.97753,0.97961,0.97731,0.97917
2022-11-04T11:00:00+00:00,0.97916,0.98115,0.9785,0.97968
2022-11-04T12:00:00+00:00,0.97968,0.98509,0.9751,0.98473
2022-11-04T13:00:00+00:00,0.98469,0.98814,0.98394,0.98664
2022-11-04T14:00:00+00:00,0.98664,0.99404,0.98602,0.9929
2022-11-04T15:00:00+00:00,0.99291,0.99334,0.9887,0.98951
2022-11-04T16:00:00+00:00,0.98951,0.99169,0.98875,0.99148
2022-11-04T17:00:00+00:00,0.99149,0.99275,0.99132,0.99231
2022-11-04T18:00:00+00:00,0.99229,0.99492,0.99145,0.99483
2022-11-04T19:00:00+00:00,0.99484,0.99664,0.99442,0.99605
2022-11-04T20:00:00+00:00,0.99605,0.99635,0.99547,0.9956
2022-11-06T22:00:00+00:00,0.99036,0.99294,0.99001,0.99207
2022-11-06T23:00:00+00:00,0.99257,0.99446,0.99179,0.99281
2022-11-07T00:00:00+00:00,0.99282,0.99469,0.99281,0.99325
2022-11-07T01:00:00+00:00,0.99325,0.99404,0.99175,0.99302
2022-11-07T02:00:00+00:00,0.99302,0.99389,0.99273,0.99374
2022-11-07T03:00:00+00:00,0.99375,0.99448,0.99251,0.99373
2022-11-07T04:00:00+00:00,0.99373,0.9943,0.99359,0.99388
2022-11-07T05:00:00+00:00,0.99389,0.99553,0.99378,0.99442
2022-11-07T06:00:00+00:00,0.9944,0.99484,0.99388,0.99398
2022-11-07T07:00:00+00:00,0.99403,0.99472,0.99239,0.99278
2022-11-07T08:00:00+00:00,0.99277,0.99898,0.99245,0.99864
2022-11-07T09:00:00+00:00,0.99862,1.0007,0.99805,0.99853
2022-11-07T10:00:00+00:00,0.99854,0.99952,0.99794,0.99815
2022-11-07T11:00:00+00:00,0.99815,0.99894,0.99747,0.9981
2022-11-07T12:00:00+00:00,0.9981,0.99877,0.99657,0.99871
2022-11-07T13:00:00+00:00,0.99874,0.99981,0.99755,0.99938
2022-11-07T14:00:00+00:00,0.99939,1.00058,0.99808,0.99864
2022-11-07T15:00:00+00:00,0.99886,1.00023,0.9981,1.00008
2022-11-07T16:00:00+00:00,1.00009,1.00025,0.99883,0.99966
2022-11-07T17:00:00+00:00,0.99966,1.00265,0.99937,1.00217
2022-11-07T18:00:00+00:00,1.00216,1.00313,1.00192,1.00307
2022-11-07T19:00:00+00:00,1.00308,1.0034,1.0025,1.00263
2022-11-07T20:00:00+00:00,1.00265,1.00311,1.00186,1.00203
2022-11-07T21:00:00+00:00,1.00203,1.00247,1.0018,1.00182
2022-11-07T22:00:00+00:00,1.00184,1.00196,1.00144,1.00175
2022-11-07T23:00:00+00:00,1.00177,1.00219,1.00151,1.00173
2022-11-08T00:00:00+00:00,1.00172,1.00308,1.00151,1.00271
2022-11-08T01:00:00+00:00,1.00273,1.00276,1.00108,1.00138
2022-11-08T02:00:00+00:00,1.00138,1.00156,1.00068,1.00074
2022-11-08T03:00:00+00:00,1.00075,1.00147,1.00062,1.00132
2022-11-08T04:00:00+00:00,1.00133,1.00144,1.00034,1.00057
2022-11-08T05:00:00+00:00,1.00058,1.00073,0.99952,0.99953
2022-11-08T06:00:00+00:00,0.99956,1.00076,0.99953,0.99989
2022-11-08T07:00:00+00:00,0.99991,1.00043,0.99869,0.99992
2022-11-08T08:00:00+00:00,0.99993,1.00054,0.99785,0.99824
2022-11-08T09:00:00+00:00,0.99825,1.00034,0.99715,1.00032
2022-11-08T10:00:00+00:00,1.00034,1.00047,0.99929,0.99945
2022-11-08T11:00:00+00:00,0.99944,1.00096,0.99895,0.99981
2022-11-08T12:00:00+00:00,0.99982,1.00015,0.99851,0.99935
2022-11-08T13:00:00+00:00,0.99937,1.00045,0.99915,0.99993
2022-11-08T14:00:00+00:00,0.99993,1.00124,0.99984,1.00112
2022-11-08T15:00:00+00:00,1.0011,1.0073,1.00105,1.00659
2022-11-08T16:00:00+00:00,1.00662,1.0094,1.00602,1.00873
2022-11-08T17:00:00+00:00,1.00873,1.00937,1.00795,1.00882
2022-11-08T18:00:00+00:00,1.00881,1.00963,1.00606,1.00672
2022-11-08T19:00:00+00:00,1.00671,1.00768,1.00539,1.00725
2022-11-08T20:00:00+00:00,1.00724,1.00827,1.00693,1.00714
2022-11-08T21:00:00+00:00,1.00712,1.00762,1.00694,1.00708
2022-11-08T22:00:00+00:00,1.00707,1.00753,1.00707,1.00732
2022-11-08T23:00:00+00:00,1.0073,1.00848,1.00717,1.00804
2022-11-09T00:00:00+00:00,1.00804,1.00804,1.00616,1.00636
2022-11-09T01:00:00+00:00,1.00638,1.0073,1.0059,1.00628
2022-11-09T02:00:00+00:00,1.00627,1.00829,1.00627,1.00813
2022-11-09T03:00:00+00:00,1.00813,1.0088,1.00699,1.00716
2022-11-09T04:00:00+00:00,1.00715,1.00729,1.00644,1.00691
2022-11-09T05:00:00+00:00,1.00693,1.0073,1.00634,1.00682
2022-11-09T06:00:00+00:00,1.00682,1.00702,1.0056,1.00585
2022-11-09T07:00:00+00:00,1.00586,1.00714,1.00585,1.00642
2022-11-09T08:00:00+00:00,1.00643,1.00852,1.00629,1.00692
2022-11-09T09:00:00+00:00,1.00693,1.00709,1.00401,1.00468
2022-11-09T10:00:00+00:00,1.00467,1.00533,1.00338,1.00455
2022-11-09T11:00:00+00:00,1.00454,1.00643,1.00452,1.0054
2022-11-09T12:00:00+00:00,1.0054,1.00565,1.00405,1.00496
2022-11-09T13:00:00+00:00,1.00494,1.00503,1.00225,1.00283
2022-11-09T14:00:00+00:00,1.00289,1.00408,1.00108,1.0018
2022-11-09T15:00:00+00:00,1.00181,1.00861,1.0012,1.00277
2022-11-09T16:00:00+00:00,1.00276,1.00526,1.00275,1.00363
2022-11-09T17:00:00+00:00,1.00362,1.00425,1.00222,1.00268
2022-11-09T18:00:00+00:00,1.0027,1.00309,1.00032,1.00123
2022-11-09T19:00:00+00:00,1.0012,1.00146,0.99927,1.00024
2022-11-09T20:00:00+00:00,1.00024,1.00153,1.00013,1.00099
2022-11-09T21:00:00+00:00,1.001,1.00157,1.0007,1.00091
2022-11-09T22:00:00+00:00,1.00091,1.00126,1.00076,1.00119
2022-11-09T23:00:00+00:00,1.00118,1.00204,1.00089,1.0019
2022-11-10T00:00:00+00:00,1.0019,1.00269,1.00151,1.00208
2022-11-10T01:00:00+00:00,1.00209,1.00289,1.00186,1.00235
2022-11-10T02:00:00+00:00,1.00236,1.00247,1.00101,1.00167
2022-11-10T03:00:00+00:00,1.00166,1.0029,1.00149,1.0026
2022-11-10T04:00:00+00:00,1.00262,1.0029,1.00231,1.00286
2022-11-10T05:00:00+00:00,1.00286,1.00382,1.00258,1.00343
2022-11-10T06:00:00+00:00,1.00344,1.00428,1.00285,1.00317
2022-11-10T07:00:00+00:00,1.00315,1.00315,0.99962,0.99976
2022-11-10T08:00:00+00:00,0.99974,1.00139,0.99861,0.9991
2022-11-10T09:00:00+00:00,0.9991,0.99915,0.99593,0.99608
2022-11-10T10:00:00+00:00,0.9961,0.99691,0.99362,0.99549
2022-11-10T11:00:00+00:00,0.9955,0.99573,0.99354,0.99441
2022-11-10T12:00:00+00:00,0.99444,0.99515,0.99413,0.99491
2022-11-10T13:00:00+00:00,0.99488,1.01596,0.99422,1.01223
2022-11-10T14:00:00+00:00,1.01227,1.01676,1.01098,1.01638
2022-11-10T15:00:00+00:00,1.0164,1.01851,1.01419,1.01809
2022-11-10T16:00:00+00:00,1.0181,1.01811,1.01472,1.01744
2022-11-10T17:00:00+00:00,1.01745,1.01757,1.01283,1.01424
2022-11-10T18:00:00+00:00,1.01423,1.01616,1.01423,1.0158
2022-11-10T19:00:00+00:00,1.01579,1.01819,1.01568,1.01811
2022-11-10T20:00:00+00:00,1.01812,1.01973,1.01779,1.01965
2022-11-10T21:00:00+00:00,1.01968,1.02218,1.01949,1.0208
2022-11-10T22:00:00+00:00,1.02033,1.02055,1.01952,1.01958
2022-11-10T23:00:00+00:00,1.01976,1.02041,1.01883,1.01914
2022-11-11T00:00:00+00:00,1.01915,1.01963,1.01756,1.01848
2022-11-11T01:00:00+00:00,1.01851,1.019,1.0163,1.01662
2022-11-11T02:00:00+00:00,1.0166,1.0198,1.0166,1.01941
2022-11-11T03:00:00+00:00,1.01941,1.01956,1.01818,1.01839
2022-11-11T04:00:00+00:00,1.01842,1.01942,1.01776,1.01922
2022-11-11T05:00:00+00:00,1.0192,1.0223,1.01893,1.02189
2022-11-11T06:00:00+00:00,1.02189,1.02346,1.02078,1.02173
2022-11-11T07:00:00+00:00,1.02173,1.02533,1.0211,1.02445
2022-11-11T08:00:00+00:00,1.02445,1.02737,1.02261,1.02701
2022-11-11T09:00:00+00:00,1.02702,1.02715,1.02406,1.02689
2022-11-11T10:00:00+00:00,1.02692,1.02797,1.02539,1.02554
2022-11-11T11:00:00+00:00,1.02555,1.02946,1.02544,1.02906
2022-11-11T12:00:00+00:00,1.02908,1.03137,1.02837,1.03089
2022-11-11T13:00:00+00:00,1.03092,1.03242,1.03022,1.03116
2022-11-11T14:00:00+00:00,1.03117,1.03234,1.02657,1.02878
2022-11-11T15:00:00+00:00,1.02877,1.03268,1.02749,1.03262
2022-11-11T16:00:00+00:00,1.03262,1.03389,1.03123,1.03328
2022-11-11T17:00:00+00:00,1.03327,1.0345,1.0329,1.03419
2022-11-11T18:00:00+00:00,1.03417,1.03593,1.0338,1.03569
2022-11-11T19:00:00+00:00,1.03568,1.0364,1.03492,1.03622
2022-11-11T20:00:00+00:00,1.03622,1.03622,1.03481,1.03574
2022-11-11T21:00:00+00:00,1.03574,1.03594,1.03493,1.03538
2022-11-13T22:00:00+00:00,1.03354,1.03411,1.03141,1.03167
2022-11-13T23:00:00+00:00,1.03168,1.03341,1.03144,1.03266
2022-11-14T00:00:00+00:00,1.03266,1.03361,1.03236,1.03326
2022-11-14T01:00:00+00:00,1.03326,1.03501,1.03211,1.03272
2022-11-14T02:00:00+00:00,1.03274,1.03306,1.03164,1.03259
2022-11-14T03:00:00+00:00,1.03262,1.03343,1.0322,1.03267
2022-11-14T04:00:00+00:00,1.03265,1.0327,1.03051,1.03122
2022-11-14T05:00:00+00:00,1.03123,1.03128,1.02977,1.03002
2022-11-14T06:00:00+00:00,1.03003,1.03268,1.03002,1.03246
2022-11-14T07:00:00+00:00,1.0325,1.03285,1.03121,1.03275
2022-11-14T08:00:00+00:00,1.03274,1.03504,1.03249,1.03444
2022-11-14T09:00:00+00:00,1.03443,1.03446,1.03081,1.03125
2022-11-14T10:00:00+00:00,1.03124,1.03178,1.02873,1.02926
2022-11-14T11:00:00+00:00,1.02926,1.0294,1.02748,1.02838
2022-11-14T12:00:00+00:00,1.02838,1.03359,1.02713,1.03339
2022-11-14T13:00:00+00:00,1.03339,1.03356,1.03071,1.03176
2022-11-14T14:00:00+00:00,1.03179,1.03261,1.02972,1.03133
2022-11-14T15:00:00+00:00,1.03131,1.03358,1.03125,1.03298
2022-11-14T16:00:00+00:00,1.033,1.03509,1.03245,1.03354
2022-11-14T17:00:00+00:00,1.03355,1.03489,1.0332,1.03353
2022-11-14T18:00:00+00:00,1.03354,1.03547,1.03335,1.03531
2022-11-14T19:00:00+00:00,1.0353,1.03584,1.03461,1.03533
2022-11-14T20:00:00+00:00,1.03535,1.03552,1.03282,1.03284
2022-11-14T21:00:00+00:00,1.03284,1.0333,1.03252,1.03258
2022-11-14T22:00:00+00:00,1.03259,1.03305,1.03225,1.03225
2022-11-14T23:00:00+00:00,1.03226,1.03278,1.03151,1.03196
2022-11-15T00:00:00+00:00,1.03196,1.03251,1.03125,1.03185
2022-11-15T01:00:00+00:00,1.03185,1.03282,1.03121,1.03193
2022-11-15T02:00:00+00:00,1.03193,1.03273,1.03153,1.03205
2022-11-15T03:00:00+00:00,1.03205,1.03236,1.03134,1.03201
2022-11-15T04:00:00+00:00,1.032,1.0323,1.03162,1.03211
2022-11-15T05:00:00+00:00,1.03209,1.03348,1.03195,1.03318
2022-11-15T06:00:00+00:00,1.03318,1.03437,1.03275,1.034
2022-11-15T07:00:00+00:00,1.03405,1.0418,1.03387,1.04071
2022-11-15T08:00:00+00:00,1.04069,1.04168,1.03934,1.04072
2022-11-15T09:00:00+00:00,1.04071,1.04089,1.03883,1.04005
2022-11-15T10:00:00+00:00,1.04015,1.04371,1.03949,1.04275
2022-11-15T11:00:00+00:00,1.04278,1.04364,1.0409,1.0411
2022-11-15T12:00:00+00:00,1.04113,1.0415,1.03974,1.04069
2022-11-15T13:00:00+00:00,1.0407,1.04808,1.0392,1.04383
2022-11-15T14:00:00+00:00,1.04388,1.04443,1.03806,1.04002
2022-11-15T15:00:00+00:00,1.04002,1.04085,1.03607,1.0368
2022-11-15T16:00:00+00:00,1.03681,1.03896,1.03605,1.03713
2022-11-15T17:00:00+00:00,1.03714,1.03864,1.03482,1.03846
2022-11-15T18:00:00+00:00,1.03849,1.03885,1.0293,1.0309
2022-11-15T19:00:00+00:00,1.03091,1.03657,1.02799,1.03638
2022-11-15T20:00:00+00:00,1.0364,1.03773,1.03526,1.03534
2022-11-15T21:00:00+00:00,1.03533,1.03581,1.03431,1.03478
2022-11-15T22:00:00+00:00,1.03465,1.03517,1.03435,1.0345
2022-11-15T23:00:00+00:00,1.03449,1.03609,1.03395,1.03572
2022-11-16T00:00:00+00:00,1.03574,1.03611,1.03356,1.03443
2022-11-16T01:00:00+00:00,1.03442,1.03499,1.03307,1.03435
2022-11-16T02:00:00+00:00,1.03435,1.03868,1.03413,1.03769
2022-11-16T03:00:00+00:00,1.03771,1.03779,1.03523,1.03534
2022-11-16T04:00:00+00:00,1.03533,1.0356,1.03373,1.0345
2022-11-16T05:00:00+00:00,1.03453,1.03783,1.03407,1.03734
2022-11-16T06:00:00+00:00,1.03734,1.03867,1.03658,1.03783
2022-11-16T07:00:00+00:00,1.03784,1.04142,1.0375,1.04026
2022-11-16T08:00:00+00:00,1.04026,1.04206,1.03876,1.04058
2022-11-16T09:00:00+00:00,1.04058,1.04253,1.04041,1.04197
2022-11-16T10:00:00+00:00,1.04197,1.04384,1.04152,1.04278
2022-11-16T11:00:00+00:00,1.04281,1.04316,1.04112,1.04165
2022-11-16T12:00:00+00:00,1.04166,1.0428,1.04089,1.04193
2022-11-16T13:00:00+00:00,1.04192,1.04227,1.03841,1.03907
2022-11-16T14:00:00+00:00,1.03908,1.04101,1.03723,1.0388
2022-11-16T15:00:00+00:00,1.0388,1.04053,1.03726,1.04035
2022-11-16T16:00:00+00:00,1.04035,1.04124,1.03908,1.03943
2022-11-16T17:00:00+00:00,1.03942,1.03987,1.03716,1.03837
2022-11-16T18:00:00+00:00,1.03838,1.0386,1.03545,1.03666
2022-11-16T19:00:00+00:00,1.03666,1.03925,1.03665,1.03922
2022-11-16T20:00:00+00:00,1.03922,1.04046,1.03828,1.03974
2022-11-16T21:00:00+00:00,1.03976,1.0399,1.03891,1.0394
2022-11-16T22:00:00+00:00,1.03913,1.03966,1.03908,1.03933
2022-11-16T23:00:00+00:00,1.0394,1.03981,1.03913,1.03932
2022-11-17T00:00:00+00:00,1.03933,1.03948,1.03854,1.03863
2022-11-17T01:00:00+00:00,1.03863,1.03909,1.03739,1.03773
2022-11-17T02:00:00+00:00,1.03772,1.03796,1.03622,1.037
2022-11-17T03:00:00+00:00,1.03701,1.03738,1.03596,1.03716
2022-11-17T04:00:00+00:00,1.0372,1.03811,1.03696,1.03708
2022-11-17T05:00:00+00:00,1.03707,1.03833,1.03683,1.03801
2022-11-17T06:00:00+00:00,1.038,1.03927,1.03769,1.03877
2022-11-17T07:00:00+00:00,1.03875,1.03951,1.03699,1.03926
2022-11-17T08:00:00+00:00,1.03926,1.04065,1.0385,1.03861
2022-11-17T09:00:00+00:00,1.0386,1.03874,1.03566,1.03636
2022-11-17T10:00:00+00:00,1.03635,1.037,1.03356,1.0338
2022-11-17T11:00:00+00:00,1.03379,1.03512,1.03272,1.03464
2022-11-17T12:00:00+00:00,1.03464,1.03548,1.03211,1.03324
2022-11-17T13:00:00+00:00,1.03323,1.03533,1.03108,1.03121
2022-11-17T14:00:00+00:00,1.03121,1.03481,1.03051,1.0335
2022-11-17T15:00:00+00:00,1.03348,1.03494,1.03207,1.03286
2022-11-17T16:00:00+00:00,1.03286,1.03427,1.03188,1.03387
2022-11-17T17:00:00+00:00,1.03388,1.03566,1.03369,1.03499
2022-11-17T18:00:00+00:00,1.035,1.03694,1.03481,1.03656
2022-11-17T19:00:00+00:00,1.03655,1.03688,1.03591,1.03636
2022-11-17T20:00:00+00:00,1.03637,1.03689,1.03576,1.03686
2022-11-17T21:00:00+00:00,1.03685,1.03694,1.03635,1.03643
2022-11-17T22:00:00+00:00,1.03643,1.03651,1.03598,1.03642
2022-11-17T23:00:00+00:00,1.03632,1.03666,1.03602,1.03607
2022-11-18T00:00:00+00:00,1.03606,1.03738,1.03569,1.03712
2022-11-18T01:00:00+00:00,1.03712,1.03778,1.03617,1.03675
2022-11-18T02:00:00+00:00,1.03674,1.03778,1.03647,1.03676
2022-11-18T03:00:00+00:00,1.03675,1.03908,1.03672,1.03825
2022-11-18T04:00:00+00:00,1.03824,1.03828,1.0361,1.03648
2022-11-18T05:00:00+00:00,1.03648,1.03719,1.03618,1.03716
2022-11-18T06:00:00+00:00,1.03715,1.03768,1.03596,1.03755
2022-11-18T07:00:00+00:00,1.03755,1.03858,1.0367,1.03753
2022-11-18T08:00:00+00:00,1.03753,1.03781,1.03421,1.03567
2022-11-18T09:00:00+00:00,1.03567,1.03959,1.03483,1.03814
2022-11-18T10:00:00+00:00,1.03813,1.03815,1.03602,1.03689
2022-11-18T11:00:00+00:00,1.0369,1.03799,1.03634,1.0366
2022-11-18T12:00:00+00:00,1.0366,1.03863,1.03579,1.03611
2022-11-18T13:00:00+00:00,1.0361,1.03863,1.03564,1.03645
2022-11-18T14:00:00+00:00,1.03647,1.03698,1.03298,1.03343
2022-11-18T15:00:00+00:00,1.03342,1.03675,1.0326,1.03644
2022-11-18T16:00:00+00:00,1.03644,1.03716,1.03419,1.0348
2022-11-18T17:00:00+00:00,1.03481,1.03493,1.033,1.03332
2022-11-18T18:00:00+00:00,1.03331,1.03371,1.03256,1.03309
2022-11-18T19:00:00+00:00,1.03308,1.03336,1.03199,1.03279
2022-11-18T20:00:00+00:00,1.03277,1.03329,1.03214,1.03248
2022-11-18T21:00:00+00:00,1.03247,1.03254,1.03134,1.03235
2022-11-20T22:00:00+00:00,1.03227,1.03259,1.03213,1.0324
2022-11-20T23:00:00+00:00,1.03241,1.0333,1.03235,1.03304
2022-11-21T00:00:00+00:00,1.03304,1.03327,1.03109,1.03159
2022-11-21T01:00:00+00:00,1.0316,1.03185,1.03001,1.03116
2022-11-21T02:00:00+00:00,1.03116,1.03117,1.02881,1.02882
2022-11-21T03:00:00+00:00,1.02883,1.03023,1.0288,1.03013
2022-11-21T04:00:00+00:00,1.03012,1.03035,1.02765,1.02809
2022-11-21T05:00:00+00:00,1.02809,1.02834,1.02722,1.02823
2022-11-21T06:00:00+00:00,1.02824,1.02869,1.02572,1.02592
2022-11-21T07:00:00+00:00,1.02592,1.02734,1.025,1.02549
2022-11-21T08:00:00+00:00,1.0255,1.02732,1.02509,1.02546
2022-11-21T09:00:00+00:00,1.02546,1.02589,1.0226,1.02266
2022-11-21T10:00:00+00:00,1.02267,1.02431,1.02262,1.02397
2022-11-21T11:00:00+00:00,1.02397,1.02462,1.02321,1.02343
2022-11-21T12:00:00+00:00,1.02343,1.02443,1.02281,1.02395
2022-11-21T13:00:00+00:00,1.02396,1.02558,1.02325,1.02542
2022-11-21T14:00:00+00:00,1.02543,1.02565,1.02387,1.02557
2022-11-21T15:00:00+00:00,1.02558,1.02625,1.02392,1.02395
2022-11-21T16:00:00+00:00,1.02397,1.02505,1.02318,1.02371
2022-11-21T17:00:00+00:00,1.02372,1.02377,1.02227,1.02323
2022-11-21T18:00:00+00:00,1.02322,1.02436,1.02302,1.02347
2022-11-21T19:00:00+00:00,1.02348,1.02482,1.02347,1.02393
2022-11-21T20:00:00+00:00,1.02395,1.02465,1.02321,1.02418
2022-11-21T21:00:00+00:00,1.02421,1.02425,1.0237,1.02387
2022-11-21T22:00:00+00:00,1.02383,1.02426,1.02375,1.02412
2022-11-21T23:00:00+00:00,1.02421,1.02464,1.02399,1.0245
2022-11-22T00:00:00+00:00,1.02451,1.02547,1.02417,1.02532
2022-11-22T01:00:00+00:00,1.02532,1.0268,1.02511,1.02606
2022-11-22T02:00:00+00:00,1.02604,1.0266,1.0258,1.02646
2022-11-22T03:00:00+00:00,1.02645,1.02674,1.02601,1.02613
2022-11-22T04:00:00+00:00,1.02611,1.02627,1.02575,1.02601
2022-11-22T05:00:00+00:00,1.02601,1.02614,1.02456,1.02532
2022-11-22T06:00:00+00:00,1.02532,1.02594,1.02464,1.02471
2022-11-22T07:00:00+00:00,1.02473,1.02675,1.02459,1.02655
2022-11-22T08:00:00+00:00,1.02657,1.02813,1.02533,1.02713
2022-11-22T09:00:00+00:00,1.02712,1.02861,1.02618,1.02686
2022-11-22T10:00:00+00:00,1.02686,1.02899,1.02669,1.02801
2022-11-22T11:00:00+00:00,1.02802,1.02908,1.02617,1.02699
2022-11-22T12:00:00+00:00,1.027,1.02715,1.02557,1.02714
2022-11-22T13:00:00+00:00,1.02712,1.02766,1.02593,1.02603
2022-11-22T14:00:00+00:00,1.02606,1.02695,1.02538,1.02651
2022-11-22T15:00:00+00:00,1.02649,1.02886,1.02632,1.02833
2022-11-22T16:00:00+00:00,1.02833,1.02847,1.02667,1.02748
2022-11-22T17:00:00+00:00,1.02747,1.02958,1.02711,1.02956
2022-11-22T18:00:00+00:00,1.02956,1.03082,1.02894,1.03053
2022-11-22T19:00:00+00:00,1.03053,1.03057,1.02903,1.02952
2022-11-22T20:00:00+00:00,1.02951,1.03042,1.02936,1.03002
2022-11-22T21:00:00+00:00,1.03002,1.0306,1.02987,1.03036
2022-11-22T22:00:00+00:00,1.03026,1.03051,1.03008,1.0304
2022-11-22T23:00:00+00:00,1.03041,1.03106,1.03024,1.03104
2022-11-23T00:00:00+00:00,1.03105,1.03211,1.03038,1.03052
2022-11-23T01:00:00+00:00,1.03051,1.03134,1.03003,1.03107
2022-11-23T02:00:00+00:00,1.03106,1.03247,1.0308,1.03238
2022-11-23T03:00:00+00:00,1.03237,1.03238,1.0312,1.03154
2022-11-23T04:00:00+00:00,1.03153,1.03171,1.03102,1.0317
2022-11-23T05:00:00+00:00,1.03168,1.03309,1.03141,1.03271
2022-11-23T06:00:00+00:00,1.03271,1.03359,1.03217,1.03312
2022-11-23T07:00:00+00:00,1.03311,1.03486,1.03277,1.0343
2022-11-23T08:00:00+00:00,1.0343,1.03431,1.03108,1.03132
2022-11-23T09:00:00+00:00,1.03133,1.03264,1.03018,1.03249
2022-11-23T10:00:00+00:00,1.03249,1.03249,1.02963,1.03116
2022-11-23T11:00:00+00:00,1.03117,1.03248,1.03076,1.03197
2022-11-23T12:00:00+00:00,1.03199,1.03294,1.03147,1.03231
2022-11-23T13:00:00+00:00,1.03229,1.03404,1.0317,1.03317
2022-11-23T14:00:00+00:00,1.03316,1.0375,1.03265,1.03677
2022-11-23T15:00:00+00:00,1.0368,1.03837,1.03438,1.0376
2022-11-23T16:00:00+00:00,1.03761,1.03785,1.03553,1.03633
2022-11-23T17:00:00+00:00,1.0363,1.03733,1.03566,1.03637
2022-11-23T18:00:00+00:00,1.03636,1.03793,1.03591,1.03742
2022-11-23T19:00:00+00:00,1.03744,1.04048,1.03666,1.04006
2022-11-23T20:00:00+00:00,1.04008,1.0403,1.03909,1.04024
2022-11-23T21:00:00+00:00,1.04026,1.04031,1.03932,1.03942
2022-11-23T22:00:00+00:00,1.03914,1.03996,1.03914,1.03957
2022-11-23T23:00:00+00:00,1.03968,1.04191,1.03964,1.04175
2022-11-24T00:00:00+00:00,1.04178,1.04192,1.0405,1.04151
2022-11-24T01:00:00+00:00,1.0415,1.0425,1.04111,1.04232
2022-11-24T02:00:00+00:00,1.04233,1.04354,1.04174,1.04317
2022-11-24T03:00:00+00:00,1.04317,1.04477,1.04304,1.04458
2022-11-24T04:00:00+00:00,1.04458,1.04484,1.04316,1.04462
2022-11-24T05:00:00+00:00,1.04463,1.04466,1.04334,1.04337
2022-11-24T06:00:00+00:00,1.04338,1.04385,1.04296,1.04303
2022-11-24T07:00:00+00:00,1.04303,1.04396,1.0415,1.04159
2022-11-24T08:00:00+00:00,1.0416,1.04208,1.03999,1.04059
2022-11-24T09:00:00+00:00,1.04059,1.04253,1.04059,1.04191
2022-11-24T10:00:00+00:00,1.04191,1.04291,1.03924,1.04053
2022-11-24T11:00:00+00:00,1.04055,1.04086,1.03816,1.04044
2022-11-24T12:00:00+00:00,1.04044,1.04141,1.03978,1.04119
2022-11-24T13:00:00+00:00,1.04117,1.04254,1.04077,1.04226
2022-11-24T14:00:00+00:00,1.04228,1.04273,1.04157,1.04221
2022-11-24T15:00:00+00:00,1.04219,1.04235,1.04042,1.04092
2022-11-24T16:00:00+00:00,1.04094,1.04143,1.04019,1.04068
2022-11-24T17:00:00+00:00,1.04067,1.04095,1.04016,1.04086
2022-11-24T18:00:00+00:00,1.04087,1.04101,1.04011,1.04052
2022-11-24T19:00:00+00:00,1.04051,1.04134,1.04041,1.04132
2022-11-24T20:00:00+00:00,1.04133,1.04142,1.04058,1.04132
2022-11-24T21:00:00+00:00,1.04132,1.04133,1.04071,1.04071
2022-11-24T22:00:00+00:00,1.04071,1.041,1.04071,1.04079
2022-11-24T23:00:00+00:00,1.0408,1.04095,1.04063,1.04074
2022-11-25T00:00:00+00:00,1.04074,1.04113,1.03959,1.04055
2022-11-25T01:00:00+00:00,1.04056,1.04148,1.04034,1.04094
2022-11-25T02:00:00+00:00,1.04093,1.04156,1.04081,1.0411
2022-11-25T03:00:00+00:00,1.0411,1.04183,1.04045,1.04159
2022-11-25T04:00:00+00:00,1.04158,1.04291,1.04157,1.04212
2022-11-25T05:00:00+00:00,1.04213,1.0422,1.04071,1.0411
2022-11-25T06:00:00+00:00,1.0411,1.04229,1.04071,1.04199
2022-11-25T07:00:00+00:00,1.04198,1.04224,1.04084,1.04088
2022-11-25T08:00:00+00:00,1.04087,1.04275,1.04074,1.04225
2022-11-25T09:00:00+00:00,1.04224,1.04282,1.03821,1.03933
2022-11-25T10:00:00+00:00,1.03933,1.04214,1.03909,1.04147
2022-11-25T11:00:00+00:00,1.04147,1.04148,1.03887,1.039
2022-11-25T12:00:00+00:00,1.03899,1.03974,1.03758,1.03785
2022-11-25T13:00:00+00:00,1.03786,1.03831,1.0361,1.03723
2022-11-25T14:00:00+00:00,1.03724,1.03886,1.03546,1.03814
2022-11-25T15:00:00+00:00,1.03815,1.0407,1.03764,1.04066
2022-11-25T16:00:00+00:00,1.04065,1.04113,1.03913,1.0401
